,sales_id,sale_date,sale_amount,price_per_acre_lot_area,price_per_building_area,recording_date,property_id
5749,4cbba988-5128-566d-9b90-135640cd0098,2002-03-25,1125000.0,148855.44876857466,127.8409090909091,2002-04-03,5ddb5a1d-ef45-59d0-98be-438ad27ed7e5
5750,cdcdcce8-7800-5415-9d1b-fd044b1cdd25,1999-12-13,950000.0,125700.1567379075,107.95454545454544,1999-12-13,5ddb5a1d-ef45-59d0-98be-438ad27ed7e5
5751,c1247570-dcf0-53c9-84e2-4770352749e2,2019-06-28,775000.0,243174.90959906645,47.1411192214112,2019-07-08,8d00eaa7-6d12-5df1-bc86-e05e807c27da
5752,adf97b97-4066-504d-881c-7ed86981325a,2004-12-15,432250.0,135628.84474089867,26.29257907542579,2004-12-17,8d00eaa7-6d12-5df1-bc86-e05e807c27da
5753,c9978086-9fdf-5d0f-90fd-b7e893f78e4c,1996-03-08,0.0,,0.0,1996-03-12,87c61995-550f-51a0-a87a-263047ae0825
5754,e06de799-fadc-59d7-b0af-3d63865df5ef,2021-06-08,3300000.0,1534195.6967213117,550.0,2021-07-29,ae42d08c-df8e-5332-b93d-cba2d01fe6e2
5755,b45f7bcc-8ddc-558c-80ac-28e17a60a73e,1995-06-28,0.0,,0.0,1995-06-28,ef65df52-0a0d-5b0e-b2e7-c85cdb3871e8
5756,168d2f42-4a97-5311-8a8c-ec825f4880d3,1988-04-01,550000.0,58925.38282560468,1833.3333333333333,1988-05-02,ee479366-f54d-5eb1-955e-c7caa8c5fdc0
5757,bf6f507d-8127-58d5-8ad5-72eedbf2608f,2001-06-01,620000.0,156565.29351064938,30.93812375249501,2001-06-15,5ae00897-cf1e-5f53-b63f-3180a268dd0d
5758,3e80b66a-116f-5b4c-9bb4-e5ca9f103d7f,2015-12-14,925000.0,423931.5699766429,242.59113558877524,2016-01-04,5754e5e0-050c-5415-9dc9-1a3a82f8fb6d
5759,7809222f-cc88-5ec9-b166-3f03f7bf73cb,2008-03-19,0.0,,0.0,2015-12-29,5754e5e0-050c-5415-9dc9-1a3a82f8fb6d
5760,829859e6-808b-5564-b019-fa6a8d3cf287,2008-03-19,0.0,,0.0,2015-12-17,5754e5e0-050c-5415-9dc9-1a3a82f8fb6d
5761,cea412ee-b596-55e5-86dd-56b894eae77f,2003-10-20,0.0,,0.0,2003-11-03,5754e5e0-050c-5415-9dc9-1a3a82f8fb6d
5762,e57d5d92-611d-5afd-948f-7890f17af821,1990-06-27,375000.0,171864.14999053092,98.3477576711251,1990-06-27,5754e5e0-050c-5415-9dc9-1a3a82f8fb6d
5763,42c340a1-e173-5503-a03b-e8b8aa6751f6,2009-04-14,,,,2009-04-27,ba94646f-3f25-534a-b4ff-5a05cb27d461
5764,16831464-a7c0-5714-907e-c4aeecd573ac,1998-08-10,465000.0,161749.46297523697,77.5,1998-09-01,ba94646f-3f25-534a-b4ff-5a05cb27d461
5765,8018987c-c105-59f7-8e21-686d4c9247af,2020-10-20,0.0,,0.0,2020-10-22,19c97897-d69f-53e9-ba7a-9b5587a0bd32
